sep=,
Type,FSVA3013,
Version,1.40,
Date,01.Nov 2023,
Mode,ANALYZER,
Preamplifier,ON,
Transducer,OFF,
Center Freq,15076500.000000,Hz
Freq Offset,0.000000,Hz
Start,154500.000000,Hz
Stop,29998500.000000,Hz
Span,29844000.000000,Hz
Ref Level,102.000000,dBµV
Level Offset,0.000000,dB
Rf Att,0.000000,dB
El Att,0.000000,dB
RBW,9000.000000,Hz
VBW,100000.000000,Hz
SWT,0.000654,s
Sweep Count,10,
Window,1,Frequency Sweep
Ref Position,100.000000,%
Level Range,108.000000,dB
x-Axis,LIN,
y-Axis,LOG,
x-Unit,Hz,
y-Unit,dBµV,
Trace,1,
Trace Mode,VIEW,
Detector,RMS,
Values,3317,
154500,43.959995269775390625,
163500,39.46329498291015625,
172500,39.33587646484375,
181500,36.198394775390625,
190500,39.87618255615234375,
199500,42.74127197265625,
208500,41.07745361328125,
217500,36.5840911865234375,
226500,34.34375762939453125,
235500,40.68843841552734375,
244500,38.43679046630859375,
253500,40.50478363037109375,
262500,38.5937347412109375,
271500,42.20716094970703125,
280500,41.89898681640625,
289500,45.888164520263671875,
298500,41.4647674560546875,
307500,40.03424835205078125,
316500,44.979526519775390625,
325500,38.66375732421875,
334500,38.54486083984375,
343500,32.7856292724609375,
352500,37.50147247314453125,
361500,36.09986114501953125,
370500,38.0972442626953125,
379500,33.74886322021484375,
388500,31.3962554931640625,
397500,35.2905120849609375,
406500,36.88294219970703125,
415500,36.6736907958984375,
424500,36.020233154296875,
433500,33.43312835693359375,
442500,33.58097076416015625,
451500,37.10205841064453125,
460500,34.1464385986328125,
469500,30.4362335205078125,
478500,31.99895477294921875,
487500,38.94195556640625,
496500,36.845672607421875,
505500,35.83713531494140625,
514500,34.9586029052734375,
523500,36.47977447509765625,
532500,40.50806427001953125,
541500,35.5771636962890625,
550500,33.94600677490234375,
559500,36.94757080078125,
568500,41.826568603515625,
577500,38.0171356201171875,
586500,38.52075958251953125,
595500,43.770160675048828125,
604500,41.1137847900390625,
613500,43.423519134521484375,
622500,38.81304931640625,
631500,44.622341156005859375,
640500,45.720424652099609375,
649500,44.54921722412109375,
658500,41.5968475341796875,
667500,41.60878753662109375,
676500,50.175357818603515625,
685500,43.014984130859375,
694500,44.124225616455078125,
703500,43.19158172607421875,
712500,51.400470733642578125,
721500,50.014400482177734375,
730500,47.87407684326171875,
739500,44.93122100830078125,
748500,48.10346221923828125,
757500,55.524658203125,
766500,50.638088226318359375,
775500,49.2947998046875,
784500,48.0809326171875,
793500,56.499256134033203125,
802500,54.05185699462890625,
811500,56.43421173095703125,
820500,51.53592681884765625,
829500,53.592960357666015625,
838500,59.54262542724609375,
847500,60.754608154296875,
856500,57.617641448974609375,
865500,56.49410247802734375,
874500,61.453159332275390625,
883500,62.09358978271484375,
892500,66.192169189453125,
901500,62.3303375244140625,
910500,59.478633880615234375,
919500,61.728668212890625,
928500,69.36359405517578125,
937500,65.776641845703125,
946500,64.2339935302734375,
955500,63.07091522216796875,
964500,65.5621795654296875,
973500,67.7315216064453125,
982500,62.071014404296875,
991500,62.15486907958984375,
1000500,64.5915374755859375,
1009500,65.0137176513671875,
1018500,60.814479827880859375,
1027500,56.8149871826171875,
1036500,64.6667022705078125,
1045500,58.6208648681640625,
1054500,59.966045379638671875,
1063500,55.596263885498046875,
1072500,59.4419403076171875,
1081500,60.07825469970703125,
1090500,52.94582366943359375,
1099500,51.3658905029296875,
1108500,51.249713897705078125,
1117500,58.219997406005859375,
1126500,48.948551177978515625,
1135500,46.66243743896484375,
1144500,49.943584442138671875,
1153500,51.306407928466796875,
1162500,49.64023590087890625,
1171500,43.157878875732421875,
1180500,43.346965789794921875,
1189500,42.6608123779296875,
1198500,47.881282806396484375,
1207500,39.19537353515625,
1216500,37.65502166748046875,
1225500,43.3643035888671875,
1234500,45.84720611572265625,
1243500,39.423828125,
1252500,39.7604522705078125,
1261500,37.37987518310546875,
1270500,37.91231536865234375,
1279500,38.1660308837890625,
1288500,39.428680419921875,
1297500,37.0826873779296875,
1306500,32.91374969482421875,
1315500,41.10900115966796875,
1324500,39.4081268310546875,
1333500,27.434478759765625,
1342500,27.29361724853515625,
1351500,25.65921783447265625,
1360500,27.34998321533203125,
1369500,27.39769744873046875,
1378500,29.07421875,
1387500,29.4648284912109375,
1396500,31.4425048828125,
1405500,38.32195281982421875,
1414500,37.642425537109375,
1423500,36.80831146240234375,
1432500,40.042633056640625,
1441500,37.96903228759765625,
1450500,36.94219207763671875,
1459500,37.089141845703125,
1468500,33.7929534912109375,
1477500,38.1917266845703125,
1486500,31.9163970947265625,
1495500,36.1385345458984375,
1504500,35.3138427734375,
1513500,38.4651641845703125,
1522500,39.01869964599609375,
1531500,34.283721923828125,
1540500,38.69399261474609375,
1549500,39.99398040771484375,
1558500,42.45668792724609375,
1567500,40.89511871337890625,
1576500,41.81082916259765625,
1585500,41.258636474609375,
1594500,44.753314971923828125,
1603500,46.072505950927734375,
1612500,46.143848419189453125,
1621500,43.03757476806640625,
1630500,43.83135986328125,
1639500,48.611209869384765625,
1648500,47.26731109619140625,
1657500,46.181140899658203125,
1666500,46.392486572265625,
1675500,50.47992706298828125,
1684500,48.00670623779296875,
1693500,49.343105316162109375,
1702500,45.794536590576171875,
1711500,47.279937744140625,
1720500,51.89438629150390625,
1729500,48.545948028564453125,
